date,user,message,only_date,year,month_num,month,day,day_name,hour,minute,period
2021-12-27 23:58:00,Rashi,"Sojao be 😂😂🤦🏻‍♀️
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Samiksha 🤡,"Yaha ab confusion create hua hai solve krke soja
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Mahek 👽💀,"Jo dil mai phele aaya uska naam le
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Mahek 👽💀,"Jaldi bol
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Samiksha 🤡,"Haa bata
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Samiksha 🤡,"Bata jldi
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Rashi,"Dr ji apka naam aaya
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Samiksha 🤡,"Aye hayeeee❤❤
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Mahek 👽💀,"😤😤😤😤
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Samiksha 🤡,"😂😂
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Mahek 👽💀,"Vedanshu
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Mahek 👽💀,"Sharvin
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Rashi,"😂😂
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:58:00,Mahek 👽💀,"Adwait
",2021-12-27,2021,12,December,27,Monday,23,58,23-00
2021-12-27 23:59:00,Rashi,"Mahek
",2021-12-27,2021,12,December,27,Monday,23,59,23-00
2021-12-27 23:59:00,Mahek 👽💀,"Teeno mai bol bc
",2021-12-27,2021,12,December,27,Monday,23,59,23-00
2021-12-27 23:59:00,Samiksha 🤡,"Ha teeno mese ek jldi bata
",2021-12-27,2021,12,December,27,Monday,23,59,23-00
2021-12-27 23:59:00,Samiksha 🤡,"Chl
",2021-12-27,2021,12,December,27,Monday,23,59,23-00
2021-12-27 23:59:00,Samiksha 🤡,"Itna bhi sharmaiyo mat
",2021-12-27,2021,12,December,27,Monday,23,59,23-00
2021-12-27 23:59:00,Rashi,"Jo samajna hai samjo🤦🏻‍♀️
",2021-12-27,2021,12,December,27,Monday,23,59,23-00
2021-12-27 23:59:00,Mahek 👽💀,"Tu bata
",2021-12-27,2021,12,December,27,Monday,23,59,23-00
2021-12-27 23:59:00,Samiksha 🤡,"Yeh game hum nhi khelte
",2021-12-27,2021,12,December,27,Monday,23,59,23-00
2021-12-27 23:59:00,Mahek 👽💀,"Haaa
",2021-12-27,2021,12,December,27,Monday,23,59,23-00
2021-12-27 23:59:00,Samiksha 🤡,"Jo hai sab muhpe wale hai hum
",2021-12-27,2021,12,December,27,Monday,23,59,23-00
2021-12-28 00:00:00,Rashi,"....
",2021-12-28,2021,12,December,28,Tuesday,0,0,00-1
2021-12-28 00:00:00,Samiksha 🤡,"Chl jldi batade
",2021-12-28,2021,12,December,28,Tuesday,0,0,00-1
2021-12-28 00:00:00,Rashi,"Gn byeeeeeeeeee
",2021-12-28,2021,12,December,28,Tuesday,0,0,00-1
2021-12-28 00:00:00,Mahek 👽💀,"😏😏
",2021-12-28,2021,12,December,28,Tuesday,0,0,00-1
2021-12-28 00:00:00,Mahek 👽💀,"Janede samiksha
",2021-12-28,2021,12,December,28,Tuesday,0,0,00-1
2021-12-28 00:01:00,Rashi,"Sojao yaar 
Mahek aaram kar aur jaldhi theek hojaa
",2021-12-28,2021,12,December,28,Tuesday,0,1,00-1
2021-12-28 00:01:00,Samiksha 🤡,"Ha chlo apan bhi sojata hai kabhi na kbhi tohbsach aahi jaega samne☹️😏
",2021-12-28,2021,12,December,28,Tuesday,0,1,00-1
2021-12-28 00:01:00,Rashi,"Ha ha vaad bhag
",2021-12-28,2021,12,December,28,Tuesday,0,1,00-1
2021-12-28 00:01:00,Mahek 👽💀,"Haaaa
",2021-12-28,2021,12,December,28,Tuesday,0,1,00-1
2021-12-28 00:02:00,Samiksha 🤡,"Spjaooooooo😴😴😴😴😴😴😴😴
",2021-12-28,2021,12,December,28,Tuesday,0,2,00-1
2021-12-29 12:14:00,Mahek 👽💀,"Helloooo
",2021-12-29,2021,12,December,29,Wednesday,12,14,12-13
2021-12-29 12:14:00,Mahek 👽💀,"Ider baat karo
",2021-12-29,2021,12,December,29,Wednesday,12,14,12-13
2021-12-29 12:14:00,Mahek 👽💀,"Uder usko aane do zara
",2021-12-29,2021,12,December,29,Wednesday,12,14,12-13
2021-12-29 12:15:00,Siddhesh 🤖,"Ha
",2021-12-29,2021,12,December,29,Wednesday,12,15,12-13
2021-12-29 12:15:00,Rashi,"Heylooooo
",2021-12-29,2021,12,December,29,Wednesday,12,15,12-13
2021-12-29 12:15:00,Rashi,"@919029012786 tu puchi kya ma'am ko??
",2021-12-29,2021,12,December,29,Wednesday,12,15,12-13
2021-12-29 12:15:00,Mahek 👽💀,"Kyaaa???
",2021-12-29,2021,12,December,29,Wednesday,12,15,12-13
2021-12-29 12:16:00,Rashi,"Exam me mcq aane wale hai ki theory
",2021-12-29,2021,12,December,29,Wednesday,12,16,12-13
2021-12-29 12:16:00,Mahek 👽💀,"Mcq hi
",2021-12-29,2021,12,December,29,Wednesday,12,16,12-13
2021-12-29 12:16:00,Rashi,"Thike
",2021-12-29,2021,12,December,29,Wednesday,12,16,12-13
2021-12-29 12:17:00,Mahek 👽💀,"Haaaa
",2021-12-29,2021,12,December,29,Wednesday,12,17,12-13
2021-12-29 12:17:00,Mahek 👽💀,"Bolo na
",2021-12-29,2021,12,December,29,Wednesday,12,17,12-13
2021-12-29 12:17:00,Mahek 👽💀,"Abhi sab chup baith gaye 🤦🏻‍♀️🤦🏻‍♀️
",2021-12-29,2021,12,December,29,Wednesday,12,17,12-13
2021-12-29 12:18:00,Samiksha 🤡,"Ab sab sadme main hai
",2021-12-29,2021,12,December,29,Wednesday,12,18,12-13
2021-12-29 12:18:00,Samiksha 🤡,"Apna image bana rhe hai
",2021-12-29,2021,12,December,29,Wednesday,12,18,12-13
2021-12-29 12:18:00,Rashi,"Ye sumitaa ka dp hai kyaa
",2021-12-29,2021,12,December,29,Wednesday,12,18,12-13
2021-12-29 12:19:00,Mahek 👽💀,"Kaika image
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Mahek 👽💀,"Nahi
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Samiksha 🤡,"Ladko ko re
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Rashi,"Insta hai kyaa
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Mahek 👽💀,"Already sabki image kharab hai😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Mahek 👽💀,"Nahii pata bc
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Rashi,"😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Samiksha 🤡,"Apan ko nhi siddhesh dekha na accha hone ka pretend kr rha hai
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Mahek 👽💀,"Itna nhi puchi mai
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Siddhesh 🤖,"Me accha hi hai
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Mahek 👽💀,"Voh acha hai 
Loyal to you 😌
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Samiksha 🤡,"Ae gap re
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Mahek 👽💀,"😂😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:19:00,Samiksha 🤡,"😂😂😂💁🏻ha woh hai par
",2021-12-29,2021,12,December,29,Wednesday,12,19,12-13
2021-12-29 12:20:00,Mahek 👽💀,"Navra baiko
",2021-12-29,2021,12,December,29,Wednesday,12,20,12-13
2021-12-29 12:20:00,Mahek 👽💀,"Ladkiya thik nhi hai 😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,20,12-13
2021-12-29 12:20:00,Samiksha 🤡,"Baas jhala
",2021-12-29,2021,12,December,29,Wednesday,12,20,12-13
2021-12-29 12:20:00,Rashi,"💯perfect
",2021-12-29,2021,12,December,29,Wednesday,12,20,12-13
2021-12-29 12:20:00,Samiksha 🤡,"Yesssss
",2021-12-29,2021,12,December,29,Wednesday,12,20,12-13
2021-12-29 12:20:00,Samiksha 🤡,"Trueeee
",2021-12-29,2021,12,December,29,Wednesday,12,20,12-13
2021-12-29 12:20:00,Samiksha 🤡,"😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,20,12-13
2021-12-29 12:20:00,Mahek 👽💀,"Dyaan de 🧐🧐
",2021-12-29,2021,12,December,29,Wednesday,12,20,12-13
2021-12-29 12:20:00,Samiksha 🤡,"Yesss
",2021-12-29,2021,12,December,29,Wednesday,12,20,12-13
2021-12-29 12:21:00,Siddhesh 🤖,"Whi bolne wala tha me
",2021-12-29,2021,12,December,29,Wednesday,12,21,12-13
2021-12-29 12:21:00,Mahek 👽💀,"Teri behenn ko sab pata hai 😌
",2021-12-29,2021,12,December,29,Wednesday,12,21,12-13
2021-12-29 12:21:00,Mahek 👽💀,"Rashi!!?????? 
Sharvin kider hai???
",2021-12-29,2021,12,December,29,Wednesday,12,21,12-13
2021-12-29 12:21:00,Rashi,"Hu mee
",2021-12-29,2021,12,December,29,Wednesday,12,21,12-13
2021-12-29 12:21:00,Siddhesh 🤖,"Yess DR samjhdar hai 👍
",2021-12-29,2021,12,December,29,Wednesday,12,21,12-13
2021-12-29 12:21:00,Rashi,"Sharvin janab gaye mahableshwar
",2021-12-29,2021,12,December,29,Wednesday,12,21,12-13
2021-12-29 12:22:00,Mahek 👽💀,"Bc yeh kab hua ??
",2021-12-29,2021,12,December,29,Wednesday,12,22,12-13
2021-12-29 12:22:00,Mahek 👽💀,"🧐🧐
",2021-12-29,2021,12,December,29,Wednesday,12,22,12-13
2021-12-29 12:22:00,Rashi,"Aaj
",2021-12-29,2021,12,December,29,Wednesday,12,22,12-13
2021-12-29 12:22:00,Siddhesh 🤖,"Tu nai kya
",2021-12-29,2021,12,December,29,Wednesday,12,22,12-13
2021-12-29 12:22:00,Samiksha 🤡,"😂😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,22,12-13
2021-12-29 12:22:00,Rashi,"Naii naa leke nai gaya wo😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,22,12-13
2021-12-29 12:22:00,Mahek 👽💀,"Kyuuu 
???
",2021-12-29,2021,12,December,29,Wednesday,12,22,12-13
2021-12-29 12:23:00,Mahek 👽💀,"Bolne ka mai bhi aati hu
",2021-12-29,2021,12,December,29,Wednesday,12,23,12-13
2021-12-29 12:23:00,Siddhesh 🤖,"Ata kay mg sodnar ka tyala
",2021-12-29,2021,12,December,29,Wednesday,12,23,12-13
2021-12-29 12:23:00,Rashi,"Tho family sobat gelaa naa
",2021-12-29,2021,12,December,29,Wednesday,12,23,12-13
2021-12-29 12:23:00,Rashi,"Nai re itnu se Karan ke liye kon chodta hai
",2021-12-29,2021,12,December,29,Wednesday,12,23,12-13
2021-12-29 12:23:00,Mahek 👽💀,"Tu pan family aahe na
",2021-12-29,2021,12,December,29,Wednesday,12,23,12-13
2021-12-29 12:23:00,Mahek 👽💀,"🧐
",2021-12-29,2021,12,December,29,Wednesday,12,23,12-13
2021-12-29 12:24:00,Rashi,"Wo tho decide nai hua hai na abhi tak🧐
",2021-12-29,2021,12,December,29,Wednesday,12,24,12-13
2021-12-29 12:24:00,Mahek 👽💀,"Yes he is very mature
",2021-12-29,2021,12,December,29,Wednesday,12,24,12-13
2021-12-29 12:24:00,Siddhesh 🤖,"Ha pakad ke rakh usse Jana nhi chaiye agli baar tereko chhod ke
",2021-12-29,2021,12,December,29,Wednesday,12,24,12-13
2021-12-29 12:24:00,Mahek 👽💀,"Karlo decide phir
",2021-12-29,2021,12,December,29,Wednesday,12,24,12-13
2021-12-29 12:24:00,Rashi,"Agli baar kya pata kab aayegaa
",2021-12-29,2021,12,December,29,Wednesday,12,24,12-13
2021-12-29 12:24:00,Mahek 👽💀,"You mean 
Leave or Fuck ??😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,24,12-13
2021-12-29 12:24:00,Siddhesh 🤖,"U decide that
",2021-12-29,2021,12,December,29,Wednesday,12,24,12-13
2021-12-29 12:25:00,Rashi,"Wtf😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Samiksha 🤡,"Woh raashi decide kregi
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Mahek 👽💀,"Fuck
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Mahek 👽💀,"😂
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Mahek 👽💀,"😂
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Samiksha 🤡,"Tum logo ko itna panchayat kyu hai
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Samiksha 🤡,"😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Mahek 👽💀,"Masti chalu hai bc
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Siddhesh 🤖,"Mi tumhala game of thrones dakhavnar tya madye tumhala ladhai baghyachi aahe ki chadhai te tumchya var aahe
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Rashi,"Mahek tu kyu nai gayi uske saath
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Samiksha 🤡,"Juna jhala
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:25:00,Samiksha 🤡,"😮‍💨
",2021-12-29,2021,12,December,29,Wednesday,12,25,12-13
2021-12-29 12:26:00,Siddhesh 🤖,"Tuzhya sathi
",2021-12-29,2021,12,December,29,Wednesday,12,26,12-13
2021-12-29 12:26:00,Siddhesh 🤖,"Te Navin aahet na
",2021-12-29,2021,12,December,29,Wednesday,12,26,12-13
2021-12-29 12:26:00,Samiksha 🤡,"Tyana pan mhitye
",2021-12-29,2021,12,December,29,Wednesday,12,26,12-13
2021-12-29 12:26:00,Mahek 👽💀,"Mera bf(bestf ) mar deta mujhe 😂😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,26,12-13
2021-12-29 12:26:00,Samiksha 🤡,"😮‍💨
",2021-12-29,2021,12,December,29,Wednesday,12,26,12-13
2021-12-29 12:26:00,Samiksha 🤡,"😂😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,26,12-13
2021-12-29 12:26:00,Rashi,"Tya madhe chadhai madhe jasta majja aahe😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,26,12-13
2021-12-29 12:26:00,Rashi,"Ha ha 😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,26,12-13
2021-12-29 12:26:00,Mahek 👽💀,"Already mar gayi hu kal 😂🤦🏻‍♀️
",2021-12-29,2021,12,December,29,Wednesday,12,26,12-13
2021-12-29 12:27:00,Mahek 👽💀,"Ohhhooo 
Dekhte hai phir 😂😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,27,12-13
2021-12-29 12:27:00,Siddhesh 🤖,"😂😂😂 aree mi Jon snow chi wall varchi chadhai baddal bolto aahe tula kay vatla
",2021-12-29,2021,12,December,29,Wednesday,12,27,12-13
2021-12-29 12:27:00,Rashi,"Sharvin bhi tho Tera bestf hai naa🧐🧐
",2021-12-29,2021,12,December,29,Wednesday,12,27,12-13
2021-12-29 12:28:00,Mahek 👽💀,"Haaaa 
But janede 
Mujhe baat nhi karni
",2021-12-29,2021,12,December,29,Wednesday,12,28,12-13
2021-12-29 12:28:00,Samiksha 🤡,"Ahem ahem uskontu leke gyi hai pat
",2021-12-29,2021,12,December,29,Wednesday,12,28,12-13
2021-12-29 12:28:00,Siddhesh 🤖,"Dekh dekh majja ayega bhot acche acche love stories hai usme
",2021-12-29,2021,12,December,29,Wednesday,12,28,12-13
2021-12-29 12:28:00,Rashi,"Ooh fuck😶😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,28,12-13
2021-12-29 12:28:00,Rashi,"Nai nai
",2021-12-29,2021,12,December,29,Wednesday,12,28,12-13
2021-12-29 12:28:00,Samiksha 🤡,"Are ghanta love stories
",2021-12-29,2021,12,December,29,Wednesday,12,28,12-13
2021-12-29 12:29:00,Siddhesh 🤖,"Aee tu chup tu ek tar half ch pahila aahe tula nay mahit kay
",2021-12-29,2021,12,December,29,Wednesday,12,29,12-13
2021-12-29 12:29:00,Mahek 👽💀,"Achaaa haii 
Rashi ka fav hai sharvin😂
",2021-12-29,2021,12,December,29,Wednesday,12,29,12-13
2021-12-29 12:29:00,Rashi,"Kon bola 🧐😂
",2021-12-29,2021,12,December,29,Wednesday,12,29,12-13
2021-12-29 12:29:00,Samiksha 🤡,"😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,29,12-13
2021-12-29 12:29:00,Mahek 👽💀,"Voh aise humne assume kiya 😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,29,12-13
2021-12-29 12:30:00,Rashi,"Aisa naa kariooo😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,30,12-13
2021-12-29 12:30:00,Samiksha 🤡,"😂😂😂
",2021-12-29,2021,12,December,29,Wednesday,12,30,12-13
2021-12-29 12:30:00,Mahek 👽💀,"Nhi hai tera fav ???
",2021-12-29,2021,12,December,29,Wednesday,12,30,12-13
2021-12-29 12:30:00,Samiksha 🤡,"🤨🤨
",2021-12-29,2021,12,December,29,Wednesday,12,30,12-13
2021-12-29 12:31:00,Rashi,"As friend pov sab hai fav
",2021-12-29,2021,12,December,29,Wednesday,12,31,12-13
2021-12-29 12:31:00,Mahek 👽💀,"Sharvin hai ki nhi ???
",2021-12-29,2021,12,December,29,Wednesday,12,31,12-13
2021-12-29 12:31:00,Mahek 👽💀,"Haa ya naa ???🤨🤨
",2021-12-29,2021,12,December,29,Wednesday,12,31,12-13
2021-12-29 12:37:00,Rashi,"Hai naa
",2021-12-29,2021,12,December,29,Wednesday,12,37,12-13
2021-12-29 12:39:00,Mahek 👽💀,"Bass baat khatam 💯💯
",2021-12-29,2021,12,December,29,Wednesday,12,39,12-13
2021-12-29 12:39:00,Mahek 👽💀,"That's the spirit 💯
",2021-12-29,2021,12,December,29,Wednesday,12,39,12-13
2021-12-29 12:39:00,Mahek 👽💀,"👍🏻👍🏻
",2021-12-29,2021,12,December,29,Wednesday,12,39,12-13
2022-01-01 00:01:00,Siddhesh 🤖,"Happy new year 🎉🍻
",2022-01-01,2022,1,January,1,Saturday,0,1,00-1
2022-01-01 00:02:00,Mahek 👽💀,"Happy New Year guyss🥰🥰
",2022-01-01,2022,1,January,1,Saturday,0,2,00-1
2022-01-01 00:04:00,Rashi,"Happy new year 🎉 ✨ 💛
",2022-01-01,2022,1,January,1,Saturday,0,4,00-1
2022-01-01 00:05:00,Samiksha 🤡,"Happpy new year guyzz🥳🥳
",2022-01-01,2022,1,January,1,Saturday,0,5,00-1
2022-01-01 02:36:00,Vedanshu 🤧👾,"Happy New Year Guys❤️✨🥳
",2022-01-01,2022,1,January,1,Saturday,2,36,2-3
2022-01-01 13:05:00,Sharu👻,"Happy New year to all of you🥳🥳🥳🥳
",2022-01-01,2022,1,January,1,Saturday,13,5,13-14
2022-01-01 13:14:00,Adwait Ruia,"Happy new year guys 🥳🥳🥳🎂🎂🎂
",2022-01-01,2022,1,January,1,Saturday,13,14,13-14
2022-03-01 17:28:00,Siddhesh 🤖,"Ye techstrom ke liye jaa raha hai kya koi
",2022-03-01,2022,3,March,1,Tuesday,17,28,17-18
2022-03-01 17:28:00,Rashi,"Sabko join karne ko bola hai naa
",2022-03-01,2022,3,March,1,Tuesday,17,28,17-18
2022-03-01 17:28:00,Samiksha 🤡,"Haa
",2022-03-01,2022,3,March,1,Tuesday,17,28,17-18
2022-03-01 17:35:00,Siddhesh 🤖,"Ye kab bola
",2022-03-01,2022,3,March,1,Tuesday,17,35,17-18
2022-03-01 18:06:00,Rashi,"Puch rahi hu re
",2022-03-01,2022,3,March,1,Tuesday,18,6,18-19
2022-03-01 18:06:00,Samiksha 🤡,"Are. Baitho re suno toh kya bol. Rhi. Hai. Interesting rhega toh. जाएंगे
",2022-03-01,2022,3,March,1,Tuesday,18,6,18-19
2022-03-01 18:09:00,Vedanshu 🤧👾,"<Media omitted>
",2022-03-01,2022,3,March,1,Tuesday,18,9,18-19
2022-03-01 18:12:00,Vedanshu 🤧👾,"Dusre class wale log bhi hai lagta hai
",2022-03-01,2022,3,March,1,Tuesday,18,12,18-19
2022-03-01 18:13:00,Samiksha 🤡,"haa bey dept wale hai sab
",2022-03-01,2022,3,March,1,Tuesday,18,13,18-19
2022-03-01 18:14:00,Rashi,"Aare sy ty wale sab hai
",2022-03-01,2022,3,March,1,Tuesday,18,14,18-19
2022-03-01 18:16:00,Vedanshu 🤧👾,"ohhhh
",2022-03-01,2022,3,March,1,Tuesday,18,16,18-19
2022-03-01 18:20:00,Vedanshu 🤧👾,"majja aayega😎
",2022-03-01,2022,3,March,1,Tuesday,18,20,18-19
2022-05-01 10:22:00,Samiksha 🤡,"Guyzzzz ye mere eklavya pe sanskrit ka paper kyu dikha rhe hai????
",2022-05-01,2022,5,May,1,Sunday,10,22,10-11
2022-05-01 10:23:00,Mahek 👽💀,"Tune galat roll no. Se login ki
",2022-05-01,2022,5,May,1,Sunday,10,23,10-11
2022-05-01 10:23:00,Samiksha 🤡,"Nhi re
",2022-05-01,2022,5,May,1,Sunday,10,23,10-11
2022-05-01 10:24:00,Samiksha 🤡,"<Media omitted>
",2022-05-01,2022,5,May,1,Sunday,10,24,10-11
2022-05-01 10:24:00,Mahek 👽💀,"Rukjaa
",2022-05-01,2022,5,May,1,Sunday,10,24,10-11
2022-05-01 10:25:00,Mahek 👽💀,"Wapis se start kar logout kar k
",2022-05-01,2022,5,May,1,Sunday,10,25,10-11
2022-05-01 10:25:00,Samiksha 🤡,"tu tera dekh krke
",2022-05-01,2022,5,May,1,Sunday,10,25,10-11
2022-05-01 10:25:00,Samiksha 🤡,"sharvin ko bhi dikh rha hai same
",2022-05-01,2022,5,May,1,Sunday,10,25,10-11
2022-05-01 10:26:00,Vedanshu 🤧👾,"Kidhar hai sanskrit?
",2022-05-01,2022,5,May,1,Sunday,10,26,10-11
2022-05-01 10:26:00,Sharu👻,"Merko bhi dikh raha hai
",2022-05-01,2022,5,May,1,Sunday,10,26,10-11
2022-05-01 10:26:00,Samiksha 🤡,"are main usko login id dikha rhi thi
",2022-05-01,2022,5,May,1,Sunday,10,26,10-11
2022-05-01 10:26:00,Vedanshu 🤧👾,"Oh
",2022-05-01,2022,5,May,1,Sunday,10,26,10-11
2022-05-01 10:27:00,Vedanshu 🤧👾,"Likh denge fir usme kya
",2022-05-01,2022,5,May,1,Sunday,10,27,10-11
2022-05-01 10:27:00,Mahek 👽💀,"Mujhe bhi dikh raha hai 😂
",2022-05-01,2022,5,May,1,Sunday,10,27,10-11
2022-05-01 10:27:00,Samiksha 🤡,"😂😂ab tune galat roll no dala hai??
",2022-05-01,2022,5,May,1,Sunday,10,27,10-11
2022-05-01 10:27:00,Sharu👻,"Apne ko alot hua hi kyun hai wo 😂😂
",2022-05-01,2022,5,May,1,Sunday,10,27,10-11
2022-05-01 10:28:00,Sharu👻,"Sanskrit 10th m pada tha yaar 😂
",2022-05-01,2022,5,May,1,Sunday,10,28,10-11
2022-05-01 10:28:00,Samiksha 🤡,"Maaahek agar oython ke jagah pe galtise sanskrit press kiya toh wapis kaise janrka
",2022-05-01,2022,5,May,1,Sunday,10,28,10-11
2022-05-01 10:28:00,Samiksha 🤡,"???
",2022-05-01,2022,5,May,1,Sunday,10,28,10-11
2022-05-01 10:28:00,Sharu👻,"Last q pe jaake 
Submit test karke baahr aane ka
Aur kya 😂😂
",2022-05-01,2022,5,May,1,Sunday,10,28,10-11
2022-05-01 10:29:00,Samiksha 🤡,"Haaa par try kiya toh woh bsc main mera record jaega na 😂😂😂😂😂
",2022-05-01,2022,5,May,1,Sunday,10,29,10-11
2022-05-01 10:29:00,Sharu👻,"Ba main jaayega
",2022-05-01,2022,5,May,1,Sunday,10,29,10-11
2022-05-01 10:29:00,Samiksha 🤡,"Ha kya
",2022-05-01,2022,5,May,1,Sunday,10,29,10-11
2022-05-01 10:29:00,Siddhesh 🤖,"Unko bol u r multi talented coding ke sath Sanskrit bhi pad leti hu me
",2022-05-01,2022,5,May,1,Sunday,10,29,10-11
2022-05-01 10:29:00,Vedanshu 🤧👾,"Ek kaam kar pura tab hi band karde
",2022-05-01,2022,5,May,1,Sunday,10,29,10-11
2022-05-01 10:29:00,Vedanshu 🤧👾,"Aur firse eklavya me login kar
",2022-05-01,2022,5,May,1,Sunday,10,29,10-11
2022-05-01 10:30:00,Sharu👻,"Terko nahin dikh raha kya??
",2022-05-01,2022,5,May,1,Sunday,10,30,10-11
2022-05-01 10:30:00,Vedanshu 🤧👾,"Maine login nhi kiya hai abtak
",2022-05-01,2022,5,May,1,Sunday,10,30,10-11
2022-05-01 10:31:00,Samiksha 🤡,"Toh hum terpe bharosa. Nhi krte
",2022-05-01,2022,5,May,1,Sunday,10,31,10-11
2022-05-01 10:31:00,Samiksha 🤡,"🙂🙂
",2022-05-01,2022,5,May,1,Sunday,10,31,10-11
2022-05-01 10:31:00,Sharu👻,"😂😂
",2022-05-01,2022,5,May,1,Sunday,10,31,10-11
2022-05-01 10:32:00,Vedanshu 🤧👾,"<Media omitted>
",2022-05-01,2022,5,May,1,Sunday,10,32,10-11
2022-05-01 10:32:00,Samiksha 🤡,"Phukkk offf
",2022-05-01,2022,5,May,1,Sunday,10,32,10-11
2022-05-01 10:32:00,Samiksha 🤡,"Guyzz all the bessttt👍🏻👍🏻
",2022-05-01,2022,5,May,1,Sunday,10,32,10-11
2022-05-01 10:33:00,Siddhesh 🤖,"Abhi aadha ghanta baki hai
",2022-05-01,2022,5,May,1,Sunday,10,33,10-11
2022-05-01 10:34:00,Samiksha 🤡,"Are woh eklavya main. Phir 10 min hi dikha rhe hai
",2022-05-01,2022,5,May,1,Sunday,10,34,10-11
2022-05-01 10:34:00,Sharu👻,"Andar jaayegi toh
Time remaining dikhaayega 
Dw
",2022-05-01,2022,5,May,1,Sunday,10,34,10-11
2022-05-01 10:34:00,Samiksha 🤡,"Are haaa brobr
",2022-05-01,2022,5,May,1,Sunday,10,34,10-11
2022-05-01 10:35:00,Sharu👻,"Sanskrit ka bhi dede kya?
Google se chhap ke 😂
",2022-05-01,2022,5,May,1,Sunday,10,35,10-11
2022-05-01 10:35:00,Samiksha 🤡,"Question sanskrit main aaega type kaise krenge😑😑
",2022-05-01,2022,5,May,1,Sunday,10,35,10-11
2022-05-01 10:36:00,Sharu👻,"<Media omitted>
",2022-05-01,2022,5,May,1,Sunday,10,36,10-11
